Device,MAC,Timestamp,Time(03:00),Elapsed(s),X(number),Y(number),Z (number)
E7,FEAC84C53DE7,1721739009852,2024-07-23T15:50:09.852,0.00000000000,-0.03245243800,-0.00301460620,0.00169685410
7,FEAC84C53DE7,1721739009862,2024-07-23T15:50:09.862,0.01000000000,-0.02414446900,-0.00251908650,-0.00157028320
7,FEAC84C53DE7,1721739009872,2024-07-23T15:50:09.872,0.02000000000,-0.02413805000,0.00041725955,0.00247177850
7,FEAC84C53DE7,1721739009882,2024-07-23T15:50:09.882,0.03000000000,-0.02657031300,0.00188036960,0.00068825245
7,FEAC84C53DE7,1721739009892,2024-07-23T15:50:09.892,0.04000000000,-0.02411821100,0.00187730640,0.00137167900
7,FEAC84C53DE7,1721739009902,2024-07-23T15:50:09.902,0.05000000000,-0.02166727700,0.00040946758,0.00301352120
7,FEAC84C53DE7,1721739009912,2024-07-23T15:50:09.912,0.06000000000,-0.02263440600,0.00382258880,-0.00072499993
7,FEAC84C53DE7,1721739009922,2024-07-23T15:50:09.922,0.07000000000,-0.02262370800,0.00087802530,-0.00347974800
7,FEAC84C53DE7,1721739009932,2024-07-23T15:50:09.932,0.08000000000,-0.02359044700,-0.00402074900,-0.00527719000
7,FEAC84C53DE7,1721739009942,2024-07-23T15:50:09.942,0.09000000000,-0.02602203000,-0.00793839150,-0.00804212500
7,FEAC84C53DE7,1721739009952,2024-07-23T15:50:09.952,0.10000000000,-0.02308281500,-0.01183892500,-0.00248405920
7,FEAC84C53DE7,1721739009962,2024-07-23T15:50:09.962,0.11000000000,-0.02307532700,-0.01523747100,0.00305903030
7,FEAC84C53DE7,1721739009972,2024-07-23T15:50:09.972,0.12000000000,-0.02842881300,-0.01141978700,-0.00067376863
7,FEAC84C53DE7,1721739009982,2024-07-23T15:50:09.982,0.13000000000,-0.02742920400,-0.01399443200,-0.00096633840
7,FEAC84C53DE7,1721739009992,2024-07-23T15:50:09.992,0.14000000000,-0.02691184500,-0.01418215700,0.00022137226
7,FEAC84C53DE7,1721739010002,2024-07-23T15:50:10.002,0.15000000000,-0.02589745400,-0.01199089800,0.00194948840
7,FEAC84C53DE7,1721739010012,2024-07-23T15:50:10.012,0.16000000000,-0.02585359700,-0.00935525450,0.00029060655
7,FEAC84C53DE7,1721739010022,2024-07-23T15:50:10.022,0.17000000000,-0.02775585800,-0.00384564260,0.00452074200
7,FEAC84C53DE7,1721739010032,2024-07-23T15:50:10.032,0.18000000000,-0.02721253600,-0.00665868500,-0.00195673340
7,FEAC84C53DE7,1721739010042,2024-07-23T15:50:10.042,0.19000000000,-0.02958907600,-0.00755004500,-0.00734424450
7,FEAC84C53DE7,1721739010052,2024-07-23T15:50:10.052,0.20000000000,-0.02366435500,-0.00156813150,0.02200394500
7,FEAC84C53DE7,1721739010062,2024-07-23T15:50:10.062,0.21000000000,-0.02702183300,0.00000581055,-0.00247296700
7,FEAC84C53DE7,1721739010072,2024-07-23T15:50:10.072,0.22000000000,-0.02548357000,0.01815903600,0.00593796370
7,FEAC84C53DE7,1721739010082,2024-07-23T15:50:10.082,0.23000000000,-0.02735908900,0.01086914000,-0.00080477950
7,FEAC84C53DE7,1721739010092,2024-07-23T15:50:10.092,0.24000000000,-0.02776587600,0.00942529100,0.00127575020
7,FEAC84C53DE7,1721739010102,2024-07-23T15:50:10.102,0.25000000000,-0.02671239200,0.00558207370,-0.00594112400
7,FEAC84C53DE7,1721739010112,2024-07-23T15:50:10.112,0.26000000000,-0.02419348000,-0.00165939250,0.00152147080
7,FEAC84C53DE7,1721739010122,2024-07-23T15:50:10.122,0.27000000000,-0.02363207000,-0.00939478500,-0.00770380600
7,FEAC84C53DE7,1721739010132,2024-07-23T15:50:10.132,0.28000000000,-0.02112026000,-0.01025551300,-0.00324860240
7,FEAC84C53DE7,1721739010162,2024-07-23T15:50:10.162,0.31000000000,-0.02336425000,-0.00992298000,-0.01116203800
7,FEAC84C53DE7,1721739010172,2024-07-23T15:50:10.172,0.32000000000,-0.02085380000,-0.00837977500,0.00148192760
7,FEAC84C53DE7,1721739010182,2024-07-23T15:50:10.182,0.33000000000,-0.02420962400,-0.01123947700,-0.00747769900
7,FEAC84C53DE7,1721739010192,2024-07-23T15:50:10.192,0.34000000000,-0.02463158200,-0.00581329830,-0.00224160850
7,FEAC84C53DE7,1721739010202,2024-07-23T15:50:10.202,0.35000000000,-0.02212463300,-0.00430921050,-0.00241946850
7,FEAC84C53DE7,1721739010212,2024-07-23T15:50:10.212,0.36000000000,-0.02303681700,-0.00330578420,-0.00214919260
7,FEAC84C53DE7,1721739010222,2024-07-23T15:50:10.222,0.37000000000,-0.02638875100,-0.00182984940,-0.00335013520
7,FEAC84C53DE7,1721739010232,2024-07-23T15:50:10.232,0.38000000000,-0.02729675400,0.00256410610,-0.00209274660
7,FEAC84C53DE7,1721739010242,2024-07-23T15:50:10.242,0.39000000000,-0.02478737200,0.00501361800,0.00404438050
7,FEAC84C53DE7,1721739010252,2024-07-23T15:50:10.252,0.40000000000,-0.02765258200,0.00454234330,-0.00255238780
7,FEAC84C53DE7,1721739010262,2024-07-23T15:50:10.262,0.41000000000,-0.02758606500,0.00603728400,-0.00129774040
7,FEAC84C53DE7,1721739010272,2024-07-23T15:50:10.272,0.42000000000,-0.02459423800,0.00562671600,0.00045683936
7,FEAC84C53DE7,1721739010282,2024-07-23T15:50:10.282,0.43000000000,-0.02502533800,0.00964279200,-0.00367471760
