Device,MAC,Timestamp,Time(03:00),Elapsed(s),X(number),Y(number),Z (number)
ameE1:55:61:CB:91:61,E15561CB9161,1714119404980,null,null,0.64573675000,0.26992354000,0.71423876000,-0.00533005640
ameE1:55:61:CB:91:61,E15561CB9161,1714119405023,null,null,0.64571730000,0.26997000000,0.71423840000,-0.00538143400
ameE1:55:61:CB:91:61,E15561CB9161,1714119405023,null,null,0.64570260000,0.27000530000,0.71423810000,-0.00542045700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405024,null,null,0.64570260000,0.27000530000,0.71423810000,-0.00542045700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405024,null,null,0.64570260000,0.27000530000,0.71423810000,-0.00542045700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405025,null,null,0.64571770000,0.26996920000,0.71423840000,-0.00538052940
ameE1:55:61:CB:91:61,E15561CB9161,1714119405068,null,null,0.64573690000,0.26992333000,0.71423876000,-0.00532979430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405069,null,null,0.64573690000,0.26992333000,0.71423876000,-0.00532979430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405070,null,null,0.64573690000,0.26992333000,0.71423876000,-0.00532979430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405071,null,null,0.64571940000,0.26996505000,0.71423840000,-0.00537594100
ameE1:55:61:CB:91:61,E15561CB9161,1714119405113,null,null,0.64570534000,0.26999864000,0.71423810000,-0.00541308430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405114,null,null,0.64570534000,0.26999864000,0.71423810000,-0.00541308430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405115,null,null,0.64570534000,0.26999864000,0.71423810000,-0.00541308430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405116,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405117,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405158,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405160,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405161,null,null,0.64570570000,0.26999780000,0.71423810000,-0.00541215440
ameE1:55:61:CB:91:61,E15561CB9161,1714119405162,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119404978,null,null,0.64571920000,0.26996565000,0.71423840000,-0.00537664160
ameE1:55:61:CB:91:61,E15561CB9161,1714119404979,null,null,0.64573675000,0.26992354000,0.71423876000,-0.00533005640
ameE1:55:61:CB:91:61,E15561CB9161,1714119404979,null,null,0.64573675000,0.26992354000,0.71423876000,-0.00533005640
ameE1:55:61:CB:91:61,E15561CB9161,1714119404980,null,null,0.64573675000,0.26992354000,0.71423876000,-0.00533005640
ameE1:55:61:CB:91:61,E15561CB9161,1714119405023,null,null,0.64571730000,0.26997000000,0.71423840000,-0.00538143400
ameE1:55:61:CB:91:61,E15561CB9161,1714119405023,null,null,0.64570260000,0.27000530000,0.71423810000,-0.00542045700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405024,null,null,0.64570260000,0.27000530000,0.71423810000,-0.00542045700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405024,null,null,0.64570260000,0.27000530000,0.71423810000,-0.00542045700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405025,null,null,0.64571770000,0.26996920000,0.71423840000,-0.00538052940
ameE1:55:61:CB:91:61,E15561CB9161,1714119405068,null,null,0.64573690000,0.26992333000,0.71423876000,-0.00532979430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405069,null,null,0.64573690000,0.26992333000,0.71423876000,-0.00532979430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405070,null,null,0.64573690000,0.26992333000,0.71423876000,-0.00532979430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405071,null,null,0.64571940000,0.26996505000,0.71423840000,-0.00537594100
ameE1:55:61:CB:91:61,E15561CB9161,1714119405113,null,null,0.64570534000,0.26999864000,0.71423810000,-0.00541308430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405114,null,null,0.64570534000,0.26999864000,0.71423810000,-0.00541308430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405115,null,null,0.64570534000,0.26999864000,0.71423810000,-0.00541308430
ameE1:55:61:CB:91:61,E15561CB9161,1714119405116,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405117,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405158,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405160,null,null,0.64571990000,0.26996383000,0.71423840000,-0.00537456760
ameE1:55:61:CB:91:61,E15561CB9161,1714119405161,null,null,0.64570570000,0.26999780000,0.71423810000,-0.00541215440
ameE1:55:61:CB:91:61,E15561CB9161,1714119405162,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405203,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405215,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405234,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405247,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405259,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405264,null,null,0.64568990000,0.27003562000,0.71423780000,-0.00545399700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405269,null,null,0.64567420000,0.27007306000,0.71423750000,-0.00549538800
ameE1:55:61:CB:91:61,E15561CB9161,1714119405338,null,null,0.64574820000,0.26998246000,0.71420544000,-0.00541620500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405339,null,null,0.64577836000,0.27004367000,0.71415436000,-0.00550550400
ameE1:55:61:CB:91:61,E15561CB9161,1714119405340,null,null,0.64579470000,0.27011555000,0.71411170000,-0.00560299630
ameE1:55:61:CB:91:61,E15561CB9161,1714119405341,null,null,0.64579470000,0.27011555000,0.71411170000,-0.00560299630
ameE1:55:61:CB:91:61,E15561CB9161,1714119405383,null,null,0.64579430000,0.27006575000,0.71413050000,-0.00564802160
ameE1:55:61:CB:91:61,E15561CB9161,1714119405385,null,null,0.64576820000,0.26994738000,0.71419936000,-0.00558180640
ameE1:55:61:CB:91:61,E15561CB9161,1714119405386,null,null,0.64574520000,0.26985500000,0.71425605000,-0.00545575050
ameE1:55:61:CB:91:61,E15561CB9161,1714119405387,null,null,0.64576936000,0.26979724000,0.71425650000,-0.00539185570
ameE1:55:61:CB:91:61,E15561CB9161,1714119405388,null,null,0.64576936000,0.26979724000,0.71425650000,-0.00539185570
ameE1:55:61:CB:91:61,E15561CB9161,1714119405428,null,null,0.64579850000,0.26990986000,0.71418710000,-0.00545805130
ameE1:55:61:CB:91:61,E15561CB9161,1714119405430,null,null,0.64582884000,0.27002442000,0.71411514000,-0.00561507500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405430,null,null,0.64584660000,0.27012244000,0.71406096000,-0.00574627330
ameE1:55:61:CB:91:61,E15561CB9161,1714119405431,null,null,0.64584660000,0.27012244000,0.71406096000,-0.00574627330
ameE1:55:61:CB:91:61,E15561CB9161,1714119405473,null,null,0.64582366000,0.27005530000,0.71410790000,-0.00565222200
ameE1:55:61:CB:91:61,E15561CB9161,1714119405474,null,null,0.64579520000,0.26993856000,0.71417900000,-0.00549313500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405475,null,null,0.64576954000,0.26983204000,0.71424360000,-0.00534810200
ameE1:55:61:CB:91:61,E15561CB9161,1714119405476,null,null,0.64578956000,0.26978406000,0.71424400000,-0.00529501730
ameE1:55:61:CB:91:61,E15561CB9161,1714119405477,null,null,0.64578956000,0.26978406000,0.71424400000,-0.00529501730
ameE1:55:61:CB:91:61,E15561CB9161,1714119405518,null,null,0.64581954000,0.26993063000,0.71416070000,-0.00540448500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405519,null,null,0.64585054000,0.27010396000,0.71406610000,-0.00553382650
ameE1:55:61:CB:91:61,E15561CB9161,1714119405520,null,null,0.64586186000,0.27018774000,0.71402323000,-0.00564446770
ameE1:55:61:CB:91:61,E15561CB9161,1714119405521,null,null,0.64586186000,0.27018774000,0.71402323000,-0.00564446770
ameE1:55:61:CB:91:61,E15561CB9161,1714119405564,null,null,0.64582450000,0.27012420000,0.71408180000,-0.00554936940
ameE1:55:61:CB:91:61,E15561CB9161,1714119405579,null,null,0.64578010000,0.26996863000,0.71418170000,-0.00542990960
ameE1:55:61:CB:91:61,E15561CB9161,1714119405338,null,null,0.64574820000,0.26998246000,0.71420544000,-0.00541620500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405339,null,null,0.64577836000,0.27004367000,0.71415436000,-0.00550550400
ameE1:55:61:CB:91:61,E15561CB9161,1714119405340,null,null,0.64579470000,0.27011555000,0.71411170000,-0.00560299630
ameE1:55:61:CB:91:61,E15561CB9161,1714119405341,null,null,0.64579470000,0.27011555000,0.71411170000,-0.00560299630
ameE1:55:61:CB:91:61,E15561CB9161,1714119405383,null,null,0.64579430000,0.27006575000,0.71413050000,-0.00564802160
ameE1:55:61:CB:91:61,E15561CB9161,1714119405385,null,null,0.64576820000,0.26994738000,0.71419936000,-0.00558180640
ameE1:55:61:CB:91:61,E15561CB9161,1714119405386,null,null,0.64574520000,0.26985500000,0.71425605000,-0.00545575050
ameE1:55:61:CB:91:61,E15561CB9161,1714119405387,null,null,0.64576936000,0.26979724000,0.71425650000,-0.00539185570
ameE1:55:61:CB:91:61,E15561CB9161,1714119405388,null,null,0.64576936000,0.26979724000,0.71425650000,-0.00539185570
ameE1:55:61:CB:91:61,E15561CB9161,1714119405428,null,null,0.64579850000,0.26990986000,0.71418710000,-0.00545805130
ameE1:55:61:CB:91:61,E15561CB9161,1714119405430,null,null,0.64582884000,0.27002442000,0.71411514000,-0.00561507500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405430,null,null,0.64584660000,0.27012244000,0.71406096000,-0.00574627330
ameE1:55:61:CB:91:61,E15561CB9161,1714119405431,null,null,0.64584660000,0.27012244000,0.71406096000,-0.00574627330
ameE1:55:61:CB:91:61,E15561CB9161,1714119405473,null,null,0.64582366000,0.27005530000,0.71410790000,-0.00565222200
ameE1:55:61:CB:91:61,E15561CB9161,1714119405474,null,null,0.64579520000,0.26993856000,0.71417900000,-0.00549313500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405475,null,null,0.64576954000,0.26983204000,0.71424360000,-0.00534810200
ameE1:55:61:CB:91:61,E15561CB9161,1714119405476,null,null,0.64578956000,0.26978406000,0.71424400000,-0.00529501730
ameE1:55:61:CB:91:61,E15561CB9161,1714119405477,null,null,0.64578956000,0.26978406000,0.71424400000,-0.00529501730
ameE1:55:61:CB:91:61,E15561CB9161,1714119405518,null,null,0.64581954000,0.26993063000,0.71416070000,-0.00540448500
ameE1:55:61:CB:91:61,E15561CB9161,1714119405519,null,null,0.64585054000,0.27010396000,0.71406610000,-0.00553382650
ameE1:55:61:CB:91:61,E15561CB9161,1714119405520,null,null,0.64586186000,0.27018774000,0.71402323000,-0.00564446770
ameE1:55:61:CB:91:61,E15561CB9161,1714119405521,null,null,0.64586186000,0.27018774000,0.71402323000,-0.00564446770
ameE1:55:61:CB:91:61,E15561CB9161,1714119405564,null,null,0.64582450000,0.27012420000,0.71408180000,-0.00554936940
ameE1:55:61:CB:91:61,E15561CB9161,1714119405579,null,null,0.64578010000,0.26996863000,0.71418170000,-0.00542990960
ameE1:55:61:CB:91:61,E15561CB9161,1714119405698,null,null,0.64581270000,0.26990240000,0.71417830000,-0.00529242900
ameE1:55:61:CB:91:61,E15561CB9161,1714119405698,null,null,0.64586420000,0.27003590000,0.71407990000,-0.00548160600
ameE1:55:61:CB:91:61,E15561CB9161,1714119405699,null,null,0.64589250000,0.27015400000,0.71400840000,-0.00564233700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405699,null,null,0.64587736000,0.27014607000,0.71402440000,-0.00572042960
ameE1:55:61:CB:91:61,E15561CB9161,1714119405744,null,null,0.64584560000,0.27002266000,0.71410036000,-0.00565479980
ameE1:55:61:CB:91:61,E15561CB9161,1714119405745,null,null,0.64579403000,0.26988290000,0.71420133000,-0.00545763800
ameE1:55:61:CB:91:61,E15561CB9161,1714119405746,null,null,0.64575260000,0.26974556000,0.71429217000,-0.00526747100
ameE1:55:61:CB:91:61,E15561CB9161,1714119405747,null,null,0.64578307000,0.26972280000,0.71427405000,-0.00514286150
ameE1:55:61:CB:91:61,E15561CB9161,1714119405748,null,null,0.64581037000,0.26981190000,0.71421564000,-0.00515696900
ameE1:55:61:CB:91:61,E15561CB9161,1714119405788,null,null,0.64585160000,0.26995100000,0.71412444000,-0.00534923140
ameE1:55:61:CB:91:61,E15561CB9161,1714119405790,null,null,0.64588803000,0.27011874000,0.71402620000,-0.00557607920
ameE1:55:61:CB:91:61,E15561CB9161,1714119405791,null,null,0.64590090000,0.27022794000,0.71397215000,-0.00571952530
ameE1:55:61:CB:91:61,E15561CB9161,1714119405792,null,null,0.64590090000,0.27022794000,0.71397215000,-0.00571952530
ameE1:55:61:CB:91:61,E15561CB9161,1714119405833,null,null,0.64586220000,0.27011082000,0.71405274000,-0.00555601060
ameE1:55:61:CB:91:61,E15561CB9161,1714119405835,null,null,0.64582276000,0.26995440000,0.71414930000,-0.00534239230
ameE1:55:61:CB:91:61,E15561CB9161,1714119405836,null,null,0.64580140000,0.26984656000,0.71421033000,-0.00519742770
ameE1:55:61:CB:91:61,E15561CB9161,1714119405837,null,null,0.64580140000,0.26984656000,0.71421033000,-0.00519742770
ameE1:55:61:CB:91:61,E15561CB9161,1714119405838,null,null,0.64582960000,0.26993150000,0.71415180000,-0.00531605030
ameE1:55:61:CB:91:61,E15561CB9161,1714119405878,null,null,0.64587580000,0.27006020000,0.71406000000,-0.00549711750
ameE1:55:61:CB:91:61,E15561CB9161,1714119405880,null,null,0.64591240000,0.27016540000,0.71398604000,-0.00564468750
ameE1:55:61:CB:91:61,E15561CB9161,1714119405881,null,null,0.64591240000,0.27016540000,0.71398604000,-0.00564468750
ameE1:55:61:CB:91:61,E15561CB9161,1714119405883,null,null,0.64589465000,0.27010468000,0.71402570000,-0.00556083700
ameE1:55:61:CB:91:61,E15561CB9161,1714119405923,null,null,0.64585584000,0.26999912000,0.71410180000,-0.00541196250
NameE1:55:61:CB:91:61,E15561CB9161,1714119406097,null,null,0.64582320000,0.26989920000,0.71417016000,-0.00527260200
ameE1:55:61:CB:91:61,E15561CB9161,1714119406098,null,null,0.64584240000,0.26985320000,0.71417050000,-0.00522174170
ameE1:55:61:CB:91:61,E15561CB9161,1714119406098,null,null,0.64584240000,0.26985320000,0.71417050000,-0.00522174170
ameE1:55:61:CB:91:61,E15561CB9161,1714119406099,null,null,0.64587384000,0.26994815000,0.71410525000,-0.00535427730
ameE1:55:61:CB:91:61,E15561CB9161,1714119406099,null,null,0.64589420000,0.27005520000,0.71404530000,-0.00549786030
ameE1:55:61:CB:91:61,E15561CB9161,1714119406100,null,null,0.64587040000,0.27011216000,0.71404480000,-0.00556083300
ameE1:55:61:CB:91:61,E15561CB9161,1714119406100,null,null,0.64588710000,0.27007220000,0.71404517000,-0.00551663760
ameE1:55:61:CB:91:61,E15561CB9161,1714119406101,null,null,0.64592150000,0.26998976000,0.71404590000,-0.00542551300
ameE1:55:61:CB:91:61,E15561CB9161,1714119406101,null,null,0.64594954000,0.26992267000,0.71404640000,-0.00535136550
ameE1:55:61:CB:91:61,E15561CB9161,1714119406102,null,null,0.64596640000,0.26988232000,0.71404680000,-0.00530675200
ameE1:55:61:CB:91:61,E15561CB9161,1714119406102,null,null,0.64594436000,0.26993504000,0.71404636000,-0.00536502660
ameE1:55:61:CB:91:61,E15561CB9161,1714119406103,null,null,0.64590174000,0.27003700000,0.71404550000,-0.00547772000
ameE1:55:61:CB:91:61,E15561CB9161,1714119406104,null,null,0.64588640000,0.27002713000,0.71406245000,-0.00555841070
ameE1:55:61:CB:91:61,E15561CB9161,1714119406104,null,null,0.64592177000,0.26994258000,0.71406317000,-0.00546493430
ameE1:55:61:CB:91:61,E15561CB9161,1714119406105,null,null,0.64597750000,0.26980928000,0.71406430000,-0.00531756900
ameE1:55:61:CB:91:61,E15561CB9161,1714119406105,null,null,0.64597785000,0.26985487000,0.71404710000,-0.00527632700
ameE1:55:61:CB:91:61,E15561CB9161,1714119406106,null,null,0.64597690000,0.27004376000,0.71397585000,-0.00536814050
ameE1:55:61:CB:91:61,E15561CB9161,1714119406106,null,null,0.64596450000,0.27023020000,0.71391570000,-0.00547037970
ameE1:55:61:CB:91:61,E15561CB9161,1714119406107,null,null,0.64594793000,0.27026975000,0.71391535000,-0.00551408250
ameE1:55:61:CB:91:61,E15561CB9161,1714119406107,null,null,0.64596420000,0.27019078000,0.71393060000,-0.00550605260
ameE1:55:61:CB:91:61,E15561CB9161,1714119406108,null,null,0.64593420000,0.27009702000,0.71399320000,-0.00550635070
ameE1:55:61:CB:91:61,E15561CB9161,1714119406108,null,null,0.64587784000,0.27001485000,0.71407550000,-0.00547529660
ameE1:55:61:CB:91:61,E15561CB9161,1714119406148,null,null,0.64584200000,0.26991698000,0.71414600000,-0.00533732000
ameE1:55:61:CB:91:61,E15561CB9161,1714119406149,null,null,0.64589420000,0.26979208000,0.71414703000,-0.00519919440
ameE1:55:61:CB:91:61,E15561CB9161,1714119406150,null,null,0.64593590000,0.26983362000,0.71409380000,-0.00517698300
ameE1:55:61:CB:91:61,E15561CB9161,1714119406151,null,null,0.64597636000,0.27004880000,0.71397454000,-0.00534642950
ameE1:55:61:CB:91:61,E15561CB9161,1714119406151,null,null,0.64600970000,0.27024344000,0.71386874000,-0.00560607500
ameE1:55:61:CB:91:61,E15561CB9161,1714119406194,null,null,0.64603930000,0.27033940000,0.71380454000,-0.00573921100
ameE1:55:61:CB:91:61,E15561CB9161,1714119406195,null,null,0.64603890000,0.27028713000,0.71382433000,-0.00578651200
ameE1:55:61:CB:91:61,E15561CB9161,1714119406196,null,null,0.64599186000,0.27011870000,0.71393126000,-0.00571003000
ameE1:55:61:CB:91:61,E15561CB9161,1714119406197,null,null,0.64593180000,0.26991892000,0.71406240000,-0.00555955530
ameE1:55:61:CB:91:61,E15561CB9161,1714119406238,null,null,0.64590590000,0.26976788000,0.71414440000,-0.00535810830
ameE1:55:61:CB:91:61,E15561CB9161,1714119406240,null,null,0.64594850000,0.26966590000,0.71414524000,-0.00524535640
ameE1:55:61:CB:91:61,E15561CB9161,1714119406241,null,null,0.64599574000,0.26972774000,0.71407855000,-0.00534197500
ameE1:55:61:CB:91:61,E15561CB9161,1714119406242,null,null,0.64603740000,0.26998290000,0.71394235000,-0.00556913340
ameE1:55:61:CB:91:61,E15561CB9161,1714119406243,null,null,0.64606900000,0.27023545000,0.71381640000,-0.00580111750
ameE1:55:61:CB:91:61,E15561CB9161,1714119406283,null,null,0.64607674000,0.27033114000,0.71377220000,-0.00592541930
ameE1:55:61:CB:91:61,E15561CB9161,1714119406285,null,null,0.64605504000,0.27029237000,0.71380700000,-0.00586782860
ameE1:55:61:CB:91:61,E15561CB9161,1714119406286,null,null,0.64599410000,0.27016300000,0.71391267000,-0.00568011600
ameE1:55:61:CB:91:61,E15561CB9161,1714119406287,null,null,0.64592427000,0.26999748000,0.71404034000,-0.00544321300
ameE1:55:61:CB:91:61,E15561CB9161,1714119406329,null,null,0.64588940000,0.26984906000,0.71412957000,-0.00524156030
ameE1:55:61:CB:91:61,E15561CB9161,1714119406346,null,null,0.64591545000,0.26978672000,0.71413004000,-0.00517263450
ameE1:55:61:CB:91:61,E15561CB9161,1714119406354,null,null,0.64594734000,0.26988310000,0.71406380000,-0.00530712260
ameE1:55:61:CB:91:61,E15561CB9161,1714119406463,null,null,0.64606250000,0.27027306000,0.71380910000,-0.00568211640
ameE1:55:61:CB:91:61,E15561CB9161,1714119406464,null,null,0.64607880000,0.27023396000,0.71380943000,-0.00563892630
ameE1:55:61:CB:91:61,E15561CB9161,1714119406465,null,null,0.64604014000,0.27018428000,0.71386385000,-0.00556094850
ameE1:55:61:CB:91:61,E15561CB9161,1714119406466,null,null,0.64596980000,0.27018481000,0.71392750000,-0.00553432900
ameE1:55:61:CB:91:61,E15561CB9161,1714119406508,null,null,0.64594430000,0.27009690000,0.71398480000,-0.00541300400
ameE1:55:61:CB:91:61,E15561CB9161,1714119406509,null,null,0.64598500000,0.26999960000,0.71398560000,-0.00530544500
ameE1:55:61:CB:91:61,E15561CB9161,1714119406510,null,null,0.64602830000,0.26999927000,0.71394646000,-0.00532180800
ameE1:55:61:CB:91:61,E15561CB9161,1714119406511,null,null,0.64603140000,0.27014545000,0.71388704000,-0.00550823050
ameE1:55:61:CB:91:61,E15561CB9161,1714119406512,null,null,0.64603010000,0.27029160000,0.71383130000,-0.00569305240
ameE1:55:61:CB:91:61,E15561CB9161,1714119406553,null,null,0.64603010000,0.27029160000,0.71383130000,-0.00569305240
ameE1:55:61:CB:91:61,E15561CB9161,1714119406554,null,null,0.64606430000,0.27021000000,0.71383200000,-0.00560289440
ameE1:55:61:CB:91:61,E15561CB9161,1714119406555,null,null,0.64607880000,0.27017516000,0.71383230000,-0.00556441540
ameE1:55:61:CB:91:61,E15561CB9161,1714119406557,null,null,0.64607880000,0.27017516000,0.71383230000,-0.00556441540
ameE1:55:61:CB:91:61,E15561CB9161,1714119406599,null,null,0.64605160000,0.27006355000,0.71389930000,-0.00555335450
ameE1:55:61:CB:91:61,E15561CB9161,1714119406601,null,null,0.64602490000,0.26996326000,0.71396136000,-0.00555339640
ameE1:55:61:CB:91:61,E15561CB9161,1714119406602,null,null,0.64602490000,0.26996326000,0.71396136000,-0.00555339640
ameE1:55:61:CB:91:61,E15561CB9161,1714119406603,null,null,0.64602530000,0.27001590000,0.71394145000,-0.00550577560
ameE1:55:61:CB:91:61,E15561CB9161,1714119406604,null,null,0.64602600000,0.27010813000,0.71390660000,-0.00542231560
ameE1:55:61:CB:91:61,E15561CB9161,1714119406643,null,null,0.64606893000,0.27019380000,0.71383580000,-0.00536051500
ameE1:55:61:CB:91:61,E15561CB9161,1714119406645,null,null,0.64609300000,0.27028945000,0.71377750000,-0.00540109000
ameE1:55:61:CB:91:61,E15561CB9161,1714119406646,null,null,0.64604320000,0.27040848000,0.71377647000,-0.00553260560
ameE1:55:61:CB:91:61,E15561CB9161,1714119406647,null,null,0.64601710000,0.27041100000,0.71379817000,-0.00565336970
ameE1:55:61:CB:91:61,E15561CB9161,1714119406689,null,null,0.64598590000,0.27027960000,0.71387640000,-0.00561939130
ameE1:55:61:CB:91:61,E15561CB9161,1714119406703,null,null,0.64596575000,0.27011046000,0.71395980000,-0.00547887300
ameE1:55:61:CB:91:61,E15561CB9161,1714119406730,null,null,0.64594585000,0.26998904000,0.71402500000,-0.00531724050
ameE1:55:61:CB:91:61,E15561CB9161,1714119406734,null,null,0.64596300000,0.26999378000,0.71400820000,-0.00523169800
ameE1:55:61:CB:91:61,E15561CB9161,1714119406737,null,null,0.64599526000,0.27007315000,0.71394880000,-0.00526197100
ameE1:55:61:CB:91:61,E15561CB9161,1714119406741,null,null,0.64604150000,0.27018130000,0.71386486000,-0.00541696400
ameE1:55:61:CB:91:61,E15561CB9161,1714119406745,null,null,0.64607310000,0.27033192000,0.71377770000,-0.00562010570
ameE1:55:61:CB:91:61,E15561CB9161,1714119407003,null,null,0.64607350000,0.27033356000,0.71377754000,-0.00552727380
ameE1:55:61:CB:91:61,E15561CB9161,1714119407004,null,null,0.64604450000,0.27040288000,0.71377695000,-0.00560384240
ameE1:55:61:CB:91:61,E15561CB9161,1714119407004,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407005,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407048,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407049,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407050,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407052,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407052,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407095,null,null,0.64601046000,0.27048412000,0.71377623000,-0.00569357900
ameE1:55:61:CB:91:61,E15561CB9161,1714119407097,null,null,0.64598910000,0.27053514000,0.71377575000,-0.00574995340
ameE1:55:61:CB:91:61,E15561CB9161,1714119407098,null,null,0.64598910000,0.27053514000,0.71377575000,-0.00574995340
ameE1:55:61:CB:91:61,E15561CB9161,1714119407099,null,null,0.64598910000,0.27053514000,0.71377575000,-0.00574995340
ameE1:55:61:CB:91:61,E15561CB9161,1714119407138,null,null,0.64598910000,0.27053514000,0.71377575000,-0.00574995340
ameE1:55:61:CB:91:61,E15561CB9161,1714119407140,null,null,0.64598910000,0.27053514000,0.71377575000,-0.00574995340
ameE1:55:61:CB:91:61,E15561CB9161,1714119407141,null,null,0.64601135000,0.27048203000,0.71377623000,-0.00569126750
ameE1:55:61:CB:91:61,E15561CB9161,1714119407142,null,null,0.64603025000,0.27043688000,0.71377665000,-0.00564138600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407143,null,null,0.64603025000,0.27043688000,0.71377665000,-0.00564138600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407003,null,null,0.64607350000,0.27033356000,0.71377754000,-0.00552727380
ameE1:55:61:CB:91:61,E15561CB9161,1714119407004,null,null,0.64604450000,0.27040288000,0.71377695000,-0.00560384240
ameE1:55:61:CB:91:61,E15561CB9161,1714119407004,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407005,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407048,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407049,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407050,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407052,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407052,null,null,0.64602757000,0.27044330000,0.71377660000,-0.00564847600
ameE1:55:61:CB:91:61,E15561CB9161,1714119407095,null,null,0.64601046000,0.27048412000,0.71377623000,-0.00569357900
ameE1:55:61:CB:91:61,E15561CB9161,1714119407097,null,null,0.64598910000,0.27053514000,0.71377575000,-0.00574995340
ameE1:55:61:CB:91:61,E15561CB9161,1714119407098,null,null,0.64598910000,0.27053514000,0.71377575000,-0.00574995340
