Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y (number),Z (number)
61,E15561CB9161,1721304228595,2024-07-18T15:03:48.595,0.00000000000,0.00076359510,0.00049043240,0.01252064300
1,E15561CB9161,1721304228605,2024-07-18T15:03:48.605,0.01000000000,-0.00021291779,0.00208244120,0.00177340930
1,E15561CB9161,1721304228615,2024-07-18T15:03:48.615,0.02000000000,-0.00265373220,0.00072216760,0.00030438535
1,E15561CB9161,1721304228625,2024-07-18T15:03:48.625,0.03000000000,-0.00167647160,0.00072183030,0.00421063140
1,E15561CB9161,1721304228635,2024-07-18T15:03:48.635,0.04000000000,-0.00021111264,0.00131465840,0.00518301130
1,E15561CB9161,1721304228645,2024-07-18T15:03:48.645,0.05000000000,0.00027746597,0.00180230710,0.00371816920
1,E15561CB9161,1721304228655,2024-07-18T15:03:48.655,0.06000000000,-0.00216334830,0.00033710618,0.00225332680
1,E15561CB9161,1721304228665,2024-07-18T15:03:48.665,0.07000000000,-0.00509011560,0.00131276210,0.00420635300
1,E15561CB9161,1721304228675,2024-07-18T15:03:48.675,0.08000000000,-0.00264597660,0.00082372160,0.00371787740
1,E15561CB9161,1721304228685,2024-07-18T15:03:48.685,0.09000000000,-0.00020325989,0.00228756100,0.00371787740
1,E15561CB9161,1721304228695,2024-07-18T15:03:48.695,0.10000000000,-0.00166682580,0.00131015170,0.00567109800
1,E15561CB9161,1721304228705,2024-07-18T15:03:48.705,0.11000000000,-0.00166516660,0.00277337400,0.00420596360
1,E15561CB9161,1721304228715,2024-07-18T15:03:48.715,0.12000000000,-0.00068741373,0.00179548150,0.00615918400
1,E15561CB9161,1721304228725,2024-07-18T15:03:48.725,0.13000000000,-0.00215085800,0.00130612800,0.00420596360
1,E15561CB9161,1721304228735,2024-07-18T15:03:48.735,0.14000000000,-0.00068529860,-0.00113537310,0.00469424440
1,E15561CB9161,1721304228745,2024-07-18T15:03:48.745,0.15000000000,-0.00312515860,0.00141051420,0.00273684250
1,E15561CB9161,1721304228755,2024-07-18T15:03:48.755,0.16000000000,0.00029330517,0.00043376430,0.00664318600
1,E15561CB9161,1721304228765,2024-07-18T15:03:48.765,0.17000000000,0.00078178046,0.00189816900,0.00371340400
1,E15561CB9161,1721304228775,2024-07-18T15:03:48.775,0.18000000000,-0.00165880900,0.00297820820,0.00175619650
1,E15561CB9161,1721304228785,2024-07-18T15:03:48.785,0.19000000000,-0.00263358350,0.00210616060,0.00809966500
1,E15561CB9161,1721304228795,2024-07-18T15:03:48.795,0.20000000000,0.00029680610,0.00112867220,0.00565826100
1,E15561CB9161,1721304228805,2024-07-18T15:03:48.805,0.21000000000,0.00078524490,0.00064000240,0.00468160200
1,E15561CB9161,1721304228815,2024-07-18T15:03:48.815,0.22000000000,-0.00165553300,0.00210394830,0.00272847920
1,E15561CB9161,1721304228825,2024-07-18T15:03:48.825,0.23000000000,-0.00067807790,0.00356669370,0.00419332130
1,E15561CB9161,1721304228835,2024-07-18T15:03:48.835,0.24000000000,-0.00214143730,0.00209986700,0.00419322400
1,E15561CB9161,1721304228845,2024-07-18T15:03:48.845,0.25000000000,-0.00213938280,0.00269068000,0.00418894550
1,E15561CB9161,1721304228855,2024-07-18T15:03:48.855,0.26000000000,-0.00213732240,0.00171227090,0.00614206800
1,E15561CB9161,1721304228865,2024-07-18T15:03:48.865,0.27000000000,-0.00115910770,0.00219874640,0.00370056720
1,E15561CB9161,1721304228875,2024-07-18T15:03:48.875,0.28000000000,-0.00213377900,0.00182425160,0.00467246070
1,E15561CB9161,1721304228885,2024-07-18T15:03:48.885,0.29000000000,-0.00066779397,0.00133485250,0.00516074150
1,E15561CB9161,1721304228895,2024-07-18T15:03:48.895,0.30000000000,-0.00213123830,0.00133390430,0.00516093600
1,E15561CB9161,1721304228905,2024-07-18T15:03:48.905,0.31000000000,-0.00164119500,0.00290308730,0.00320333960
1,E15561CB9161,1721304228915,2024-07-18T15:03:48.915,0.32000000000,-0.00066298020,0.00387652170,0.00417990140
1,E15561CB9161,1721304228925,2024-07-18T15:03:48.925,0.33000000000,-0.00114974750,0.00240907210,0.00515646300
1,E15561CB9161,1721304228935,2024-07-18T15:03:48.935,0.34000000000,-0.00114822200,0.00289461160,0.00466837640
1,E15561CB9161,1721304228945,2024-07-18T15:03:48.945,0.35000000000,-0.00017080954,0.00142823460,0.00710987770
1,E15561CB9161,1721304228955,2024-07-18T15:03:48.955,0.36000000000,-0.00065825763,0.00250791530,0.00319944970
1,E15561CB9161,1721304228965,2024-07-18T15:03:48.965,0.37000000000,-0.00163371910,0.00152994970,0.00564095100
1,E15561CB9161,1721304228975,2024-07-18T15:03:48.975,0.38000000000,-0.00016835403,0.00065768935,0.00465981900
