1708781934171,2024-02-24T15:38:54,0.0001,0.7551382,0.09201368,-0.6490761,-5.39E-06
1708781934181,2024-02-24T15:38:54,0.01,0.7551005,0.0920138,-0.64912003,-1.08E-05
1708781934191,2024-02-24T15:38:54,0.02,0.7550658,0.092014275,-0.6491603,-1.60E-05
1708781934201,2024-02-24T15:38:54,0.03,0.7550303,0.092014976,-0.6492014,-2.14E-05
1708781934211,2024-02-24T15:38:54,0.04,0.755025,0.09205534,-0.6492018,1.23E-05
1708781934221,2024-02-24T15:38:54,0.05,0.75502,0.09209601,-0.64920187,4.65E-05
1708781934231,2024-02-24T15:38:54,0.06,0.7550145,0.09214068,-0.6492019,8.42E-05
1708781934241,2024-02-24T15:38:54,0.07,0.7550089,0.092185244,-0.6492022,1.21E-04
1708781934251,2024-02-24T15:38:54,0.08,0.7550031,0.092229545,-0.64920264,1.58E-04
1708781934261,2024-02-24T15:38:54,0.09,0.7549976,0.09227343,-0.64920276,1.96E-04
1708781934271,2024-02-24T15:38:54,0.1,0.7549924,0.092313975,-0.649203,2.30E-04
1708781934281,2024-02-24T15:38:54,0.11,0.75498676,0.09235827,-0.64920324,2.67E-04
1708781934291,2024-02-24T15:38:54,0.12,0.7549816,0.09239866,-0.6492035,3.02E-04
1708781934301,2024-02-24T15:38:54,0.13,0.7549766,0.09243856,-0.6492036,3.36E-04
1708781934311,2024-02-24T15:38:54,0.14,0.75497645,0.092438765,-0.6492038,3.35E-04
1708781934321,2024-02-24T15:38:54,0.15,0.754976,0.09243908,-0.64920425,3.35E-04
1708781934331,2024-02-24T15:38:54,0.16,0.7549756,0.092439175,-0.6492047,3.35E-04
1708781934341,2024-02-24T15:38:54,0.17,0.75497043,0.09247938,-0.64920497,3.69E-04
1708781934351,2024-02-24T15:38:54,0.18,0.75497043,0.09247948,-0.649205,3.69E-04
1708781934361,2024-02-24T15:38:54,0.19,0.75497043,0.0924795,-0.649205,3.69E-04
1708781934371,2024-02-24T15:38:54,0.2,0.7549655,0.09251973,-0.649205,4.03E-04
1708781934381,2024-02-24T15:38:54,0.21,0.75496554,0.09251974,-0.64920497,4.03E-04
1708781934391,2024-02-24T15:38:54,0.22,0.7549656,0.092519775,-0.6492049,4.03E-04
1708781934401,2024-02-24T15:38:54,0.23,0.75496083,0.092560366,-0.6492046,4.38E-04
1708781934411,2024-02-24T15:38:54,0.24,0.754956,0.092600256,-0.64920455,4.72E-04
1708781934421,2024-02-24T15:38:54,0.25,0.7549511,0.092640035,-0.64920455,5.06E-04
1708781934431,2024-02-24T15:38:54,0.26,0.75494623,0.09267981,-0.64920455,5.40E-04
1708781934451,2024-02-24T15:38:54,0.28,0.7549461,0.09267993,-0.64920455,5.40E-04
1708781934461,2024-02-24T15:38:54,0.29,0.75494117,0.09272014,-0.64920455,5.74E-04
1708781934471,2024-02-24T15:38:54,0.3,0.7549363,0.09275988,-0.6492045,6.09E-04
1708781934481,2024-02-24T15:38:54,0.31,0.7549362,0.09275995,-0.64920455,6.09E-04
1708781934491,2024-02-24T15:38:54,0.32,0.75493073,0.092804305,-0.64920455,6.46E-04
1708781934501,2024-02-24T15:38:54,0.33,0.75492525,0.09284821,-0.6492046,6.84E-04
1708781934511,2024-02-24T15:38:54,0.34,0.7549201,0.09288875,-0.6492047,7.18E-04
