1708084870658,2024-02-16T14:01:10,0,0.6747521,0.068224646,-0.73488426,7.48E-05
1708084870668,2024-02-16T14:01:10,0.01,0.674797,0.06827794,-0.7348381,1.37E-04
1708084870678,2024-02-16T14:01:10,0.02,0.67484206,0.068328395,-0.7347921,1.96E-04
1708084870688,2024-02-16T14:01:10,0.03,0.67489344,0.0683898,-0.7347392,2.66E-04
1708084870698,2024-02-16T14:01:10,0.04,0.6749522,0.068462044,-0.7346785,3.48E-04
1708084870708,2024-02-16T14:01:10,0.05,0.67500263,0.068545125,-0.73462427,4.40E-04
1708084870718,2024-02-16T14:01:10,0.06,0.6750503,0.06857148,-0.7345779,5.47E-04
1708084870728,2024-02-16T14:01:10,0.07,0.6750968,0.068587735,-0.73453355,6.43E-04
1708084870738,2024-02-16T14:01:10,0.08,0.67513907,0.068642095,-0.7344896,7.04E-04
1708084870748,2024-02-16T14:01:10,0.09,0.67513615,0.06868951,-0.73448783,7.53E-04
1708084870758,2024-02-16T14:01:10,0.1,0.6751378,0.06869029,-0.7344862,7.52E-04
1708084870768,2024-02-16T14:01:10,0.11,0.6751405,0.06869098,-0.73448366,7.51E-04
1708084870778,2024-02-16T14:01:10,0.12,0.67514217,0.06865386,-0.73448557,7.85E-04
1708084870788,2024-02-16T14:01:10,0.13,0.6751432,0.06865477,-0.7344845,7.83E-04
1708084870798,2024-02-16T14:01:10,0.14,0.67514354,0.068617545,-0.73448765,8.17E-04
1708084870808,2024-02-16T14:01:10,0.15,0.6751379,0.06863695,-0.73449093,9.13E-04
1708084870818,2024-02-16T14:01:10,0.16,0.67513335,0.06864095,-0.7344946,0.0010024367
1708084870828,2024-02-16T14:01:10,0.17,0.67513037,0.068634644,-0.7344979,0.0010849925
1708084870838,2024-02-16T14:01:10,0.18,0.6751262,0.06863873,-0.73450124,0.0011738334
1708084870848,2024-02-16T14:01:10,0.19,0.67512286,0.06863209,-0.7345048,0.0012511613
1708084870858,2024-02-16T14:01:10,0.2,0.67512375,0.068587,-0.7345081,0.0012922733
1708084870868,2024-02-16T14:01:10,0.21,0.6751251,0.06854695,-0.73451054,0.0013285105
1708084870878,2024-02-16T14:01:10,0.22,0.6751265,0.06851006,-0.73451257,0.0013619541
1708084870888,2024-02-16T14:01:10,0.23,0.6751297,0.06847521,-0.7345128,0.0013931439
1708084870898,2024-02-16T14:01:10,0.24,0.67513305,0.06843721,-0.7345132,0.0014269516
1708084870958,2024-02-16T14:01:10,0.3,0.6751529,0.06811883,-0.734524,0.001711381
1708084870968,2024-02-16T14:01:10,0.31,0.6751543,0.06805745,-0.73452824,0.0017668918
1708084870978,2024-02-16T14:01:10,0.32,0.67515516,0.06799659,-0.73453295,0.0018218774
1708084870988,2024-02-16T14:01:10,0.33,0.67515516,0.06792583,-0.73453933,0.001886416
1708084870998,2024-02-16T14:01:10,0.34,0.6751558,0.06785629,-0.734545,0.0019498053
1708084871008,2024-02-16T14:01:11,0.35,0.6751574,0.067793295,-0.73454916,0.0020070611
1708084871018,2024-02-16T14:01:11,0.36,0.67515767,0.0677332,-0.73455435,0.0020619456
1708084871028,2024-02-16T14:01:11,0.37,0.6751585,0.067673214,-0.73455894,0.002116652
1708084871038,2024-02-16T14:01:11,0.38,0.6751607,0.06762197,-0.73456144,0.0021630237
1708084871048,2024-02-16T14:01:11,0.39,0.67516404,0.06757443,-0.73456264,0.0022059344
1708084871058,2024-02-16T14:01:11,0.4,0.6751678,0.067539096,-0.7345624,0.0022376045
1708084871068,2024-02-16T14:01:11,0.41,0.6751714,0.067541756,-0.7345589,0.0022343725
1708084871078,2024-02-16T14:01:11,0.42,0.6751747,0.06754525,-0.7345555,0.0022302454
1708084871088,2024-02-16T14:01:11,0.43,0.6751763,0.06754839,-0.73455375,0.0022266654
1708084871098,2024-02-16T14:01:11,0.44,0.67517686,0.0675504,-0.7345531,0.0022244076
1708084871108,2024-02-16T14:01:11,0.45,0.6751765,0.067553245,-0.73455316,0.0022213114
1708084871118,2024-02-16T14:01:11,0.46,0.6751759,0.06755747,-0.73455334,0.0022167352
1708084871128,2024-02-16T14:01:11,0.47,0.6751763,0.06756347,-0.73455244,0.0022101167
1708084871138,2024-02-16T14:01:11,0.48,0.6751785,0.067570895,-0.73454976,0.0022017765
1708084871148,2024-02-16T14:01:11,0.49,0.67518103,0.06757741,-0.73454684,0.0021944076
1708084871158,2024-02-16T14:01:11,0.5,0.6751851,0.067584,-0.73454255,0.0021868197
1708084871168,2024-02-16T14:01:11,0.51,0.6751907,0.067591354,-0.7345367,0.0021782645
1708084871178,2024-02-16T14:01:11,0.52,0.6751971,0.067598656,-0.7345301,0.002169689
1708084871188,2024-02-16T14:01:11,0.53,0.67520267,0.06760646,-0.7345243,0.002160639
1708084871198,2024-02-16T14:01:11,0.54,0.6752046,0.067653224,-0.7345182,0.002194248
1708084871208,2024-02-16T14:01:11,0.55,0.6752042,0.06766117,-0.7345175,0.0022637434
1708084871218,2024-02-16T14:01:11,0.56,0.6752036,0.0676619,-0.7345178,0.0023398227
