E15561CB9161,1708610512381,2024-02-22T16:01:52.381,0.54,0.27947584,-0.48772195,0.8270554
E15561CB9161,1708610512391,2024-02-22T16:01:52.391,0.55,0.27277437,-0.48870277,0.82871217
E15561CB9161,1708610512401,2024-02-22T16:01:52.401,0.56,0.26625863,-0.4896305,0.83028215
E15561CB9161,1708610512411,2024-02-22T16:01:52.411,0.57,0.25989714,-0.4905146,0.8317745
E15561CB9161,1708610512421,2024-02-22T16:01:52.421,0.58,0.25369257,-0.4913549,0.83319294
E15561CB9161,1708610512431,2024-02-22T16:01:52.431,0.59,0.2476622,-0.49214822,0.8345379
E15561CB9161,1708610512441,2024-02-22T16:01:52.441,0.6,0.24177502,-0.492903,0.8358179
E15561CB9161,1708610512451,2024-02-22T16:01:52.451,0.61,0.23603524,-0.49362084,0.837034
E15561CB9161,1708610512461,2024-02-22T16:01:52.461,0.62,0.23045363,-0.49429795,0.838189
E15561CB9161,1708610512471,2024-02-22T16:01:52.471,0.63,0.22503139,-0.49493957,0.8392828
E15561CB9161,1708610512481,2024-02-22T16:01:52.481,0.64,0.21976724,-0.4955472,0.8403186
E15561CB9161,1708610512491,2024-02-22T16:01:52.491,0.65,0.21464114,-0.49612477,0.84130216
E15561CB9161,1708610512501,2024-02-22T16:01:52.501,0.66,0.20964457,-0.49667522,0.8422369
E15561CB9161,1708610512511,2024-02-22T16:01:52.511,0.67,0.20478047,-0.49719697,0.8431253
E15561CB9161,1708610512521,2024-02-22T16:01:52.521,0.68,0.20005244,-0.49769202,0.84396785
E15561CB9161,1708610512531,2024-02-22T16:01:52.531,0.69,0.19545038,-0.49816248,0.8447682
E15561CB9161,1708610512541,2024-02-22T16:01:52.541,0.7,0.19097286,-0.4986121,0.84552664
E15561CB9161,1708610512551,2024-02-22T16:01:52.551,0.71,0.18662086,-0.49904004,0.8462456
E15561CB9161,1708610512561,2024-02-22T16:01:52.561,0.72,0.1823976,-0.49944478,0.84692734
E15561CB9161,1708610512571,2024-02-22T16:01:52.571,0.73,0.17828564,-0.49982798,0.8475766
E15561CB9161,1708610512581,2024-02-22T16:01:52.581,0.74,0.17428973,-0.50018984,0.848194
E15561CB9161,1708610512591,2024-02-22T16:01:52.591,0.75,0.17040886,-0.50053436,0.84877914
E15561CB9161,1708610512601,2024-02-22T16:01:52.601,0.76,0.16663672,-0.5008625,0.8493345
E15561CB9161,1708610512611,2024-02-22T16:01:52.611,0.77,0.16298054,-0.50117344,0.84986025
E15561CB9161,1708610512621,2024-02-22T16:01:52.621,0.78,0.15941754,-0.5014695,0.8503613
E15561CB9161,1708610512631,2024-02-22T16:01:52.631,0.79,0.15595633,-0.5017495,0.85083777
E15561CB9161,1708610512641,2024-02-22T16:01:52.641,0.8,0.15258855,-0.5020168,0.85129076
E15561CB9161,1708610512651,2024-02-22T16:01:52.651,0.81,0.1493246,-0.5022708,0.8517196
E15561CB9161,1708610512661,2024-02-22T16:01:52.661,0.82,0.1461665,-0.502511,0.85212564
E15561CB9161,1708610512671,2024-02-22T16:01:52.671,0.83,0.14309031,-0.50274056,0.8525123
E15561CB9161,1708610512681,2024-02-22T16:01:52.681,0.84,0.14010096,-0.50295985,0.8528793
E15561CB9161,1708610512691,2024-02-22T16:01:52.691,0.85,0.1371977,-0.50316745,0.8532287
E15561CB9161,1708610512701,2024-02-22T16:01:52.701,0.86,0.13436994,-0.50336605,0.85356146
E15561CB9161,1708610512711,2024-02-22T16:01:52.711,0.87,0.13163222,-0.50355464,0.8538769
E15561CB9161,1708610512721,2024-02-22T16:01:52.721,0.88,0.1289775,-0.50373274,0.85417694
E15561CB9161,1708610512731,2024-02-22T16:01:52.731,0.89,0.12639609,-0.50390136,0.8544633
E15561CB9161,1708610512741,2024-02-22T16:01:52.741,0.9,0.12389,-0.5040618,0.8547356
E15561CB9161,1708610512751,2024-02-22T16:01:52.751,0.91,0.12147103,-0.5042122,0.85499406
E15561CB9161,1708610512761,2024-02-22T16:01:52.761,0.92,0.11912273,-0.5043565,0.85523933
E15561CB9161,1708610512771,2024-02-22T16:01:52.771,0.93,0.116836615,-0.5044948,0.8554731
E15561CB9161,1708610512781,2024-02-22T16:01:52.781,0.94,0.1146199,-0.5046251,0.8556961
E15561CB9161,1708610512791,2024-02-22T16:01:52.791,0.95,0.1124609,-0.504751,0.8559083
E15561CB9161,1708610512801,2024-02-22T16:01:52.801,0.96,0.110368915,-0.50487036,0.8561102
E15561CB9161,1708610512811,2024-02-22T16:01:52.811,0.97,0.10834861,-0.5049823,0.8563022
E15561CB9161,1708610512821,2024-02-22T16:01:52.821,0.98,0.10638786,-0.50508857,0.8564853
E15561CB9161,1708610512831,2024-02-22T16:01:52.831,0.99,0.10447971,-0.50519073,0.85666
E15561CB9161,1708610512841,2024-02-22T16:01:52.841,1,0.102619655,-0.50528973,0.8568265
E15561CB9161,1708610512851,2024-02-22T16:01:52.851,1.01,0.1008207,-0.5053832,0.8569848
E15561CB9161,1708610512861,2024-02-22T16:01:52.861,1.02,0.09908368,-0.5054713,0.8571354
E15561CB9161,1708610512871,2024-02-22T16:01:52.871,1.03,0.097402275,-0.50555557,0.8572784
E15561CB9161,1708610512881,2024-02-22T16:01:52.881,1.04,0.095762454,-0.5056364,0.8574155
E15561CB9161,1708610512891,2024-02-22T16:01:52.891,1.05,0.09416011,-0.5057135,0.85754746
E15561CB9161,1708610512901,2024-02-22T16:01:52.901,1.06,0.092616096,-0.505787,0.8576723
E15561CB9161,1708610512911,2024-02-22T16:01:52.911,1.07,0.091122486,-0.5058571,0.8577909
E15561CB9161,1708610512921,2024-02-22T16:01:52.921,1.08,0.08966136,-0.5059237,0.8579056
E15561CB9161,1708610512931,2024-02-22T16:01:52.931,1.09,0.08823483,-0.5059878,0.85801566
E15561CB9161,1708610512941,2024-02-22T16:01:52.941,1.1,0.08686672,-0.5060492,0.858119
E15561CB9161,1708610512951,2024-02-22T16:01:52.951,1.11,0.085526675,-0.5061087,0.85821867
E15561CB9161,1708610512961,2024-02-22T16:01:52.961,1.12,0.08423393,-0.5061642,0.8583137
E15561CB9161,1708610512971,2024-02-22T16:01:52.971,1.13,0.083037,-0.506215,0.85840034
E15561CB9161,1708610512981,2024-02-22T16:01:52.981,1.14,0.08192376,-0.5062615,0.85847986
E15561CB9161,1708610512991,2024-02-22T16:01:52.991,1.15,0.08086012,-0.50630623,0.8585544
E15561CB9161,1708610513001,2024-02-22T16:01:53.001,1.16,0.07987307,-0.50634646,0.8586231
E15561CB9161,1708610513011,2024-02-22T16:01:53.011,1.17,0.07892942,-0.5063846,0.8586878
E15561CB9161,1708610513021,2024-02-22T16:01:53.021,1.18,0.07802974,-0.5064198,0.8587493
E15561CB9161,1708610513031,2024-02-22T16:01:53.031,1.19,0.07715813,-0.5064538,0.85880804
E15561CB9161,1708610513041,2024-02-22T16:01:53.041,1.2,0.07632679,-0.50648665,0.85886294
E15561CB9161,1708610513051,2024-02-22T16:01:53.051,1.21,0.075541504,-0.5065174,0.8589142
E15561CB9161,1708610513061,2024-02-22T16:01:53.061,1.22,0.074790634,-0.5065465,0.8589627
E15561CB9161,1708610513071,2024-02-22T16:01:53.071,1.23,0.07407119,-0.5065743,0.8590087
E15561CB9161,1708610513081,2024-02-22T16:01:53.081,1.24,0.07337185,-0.5066011,0.85905296
E15561CB9161,1708610513091,2024-02-22T16:01:53.091,1.25,0.07271472,-0.50662565,0.8590943
E15561CB9161,1708610513101,2024-02-22T16:01:53.101,1.26,0.07208327,-0.5066488,0.85913384
E15561CB9161,1708610513111,2024-02-22T16:01:53.111,1.27,0.071482755,-0.50667083,0.859171
E15561CB9161,1708610513121,2024-02-22T16:01:53.121,1.28,0.070923366,-0.50669086,0.8592056
E15561CB9161,1708610513131,2024-02-22T16:01:53.131,1.29,0.07038704,-0.50671,0.8592383
E15561CB9161,1708610513141,2024-02-22T16:01:53.141,1.3,0.069840774,-0.5067294,0.8592715
E15561CB9161,1708610513151,2024-02-22T16:01:53.151,1.31,0.06931241,-0.50674784,0.85930336
E15561CB9161,1708610513161,2024-02-22T16:01:53.161,1.32,0.06879601,-0.5067659,0.85933423
E15561CB9161,1708610513171,2024-02-22T16:01:53.171,1.33,0.068306245,-0.50678295,0.85936326
E15561CB9161,1708610513181,2024-02-22T16:01:53.181,1.34,0.067841284,-0.50679886,0.8593908
E15561CB9161,1708610513191,2024-02-22T16:01:53.191,1.35,0.06738872,-0.5068147,0.859417
E15561CB9161,1708610513201,2024-02-22T16:01:53.201,1.36,0.06695957,-0.50682944,0.8594418
E15561CB9161,1708610513211,2024-02-22T16:01:53.211,1.37,0.06654712,-0.5068432,0.8594657
E15561CB9161,1708610513221,2024-02-22T16:01:53.221,1.38,0.066166006,-0.5068562,0.85948753
E15561CB9161,1708610513231,2024-02-22T16:01:53.231,1.39,0.06578766,-0.50686926,0.8595088
E15561CB9161,1708610513241,2024-02-22T16:01:53.241,1.4,0.06541945,-0.5068818,0.8595296
E15561CB9161,1708610513251,2024-02-22T16:01:53.251,1.41,0.06506803,-0.50689334,0.8595494
E15561CB9161,1708610513261,2024-02-22T16:01:53.261,1.42,0.064712696,-0.50690514,0.8595693
E15561CB9161,1708610513271,2024-02-22T16:01:53.271,1.43,0.06437108,-0.50691617,0.85958844
E15561CB9161,1708610513281,2024-02-22T16:01:53.281,1.44,0.06404431,-0.50692654,0.8596067
E15561CB9161,1708610513291,2024-02-22T16:01:53.291,1.45,0.06372796,-0.5069366,0.8596244
E15561CB9161,1708610513301,2024-02-22T16:01:53.301,1.46,0.06342425,-0.5069463,0.8596411
E15561CB9161,1708610513311,2024-02-22T16:01:53.311,1.47,0.06313813,-0.5069553,0.85965675
E15561CB9161,1708610513321,2024-02-22T16:01:53.321,1.48,0.062848136,-0.50696445,0.8596727
E15561CB9161,1708610513331,2024-02-22T16:01:53.331,1.49,0.06256511,-0.5069731,0.8596882
E15561CB9161,1708610513341,2024-02-22T16:01:53.341,1.5,0.062282767,-0.5069819,0.8597035
E15561CB9161,1708610513351,2024-02-22T16:01:53.351,1.51,0.06202081,-0.5069897,0.8597179
E15561CB9161,1708610513361,2024-02-22T16:01:53.361,1.52,0.06174449,-0.50699824,0.8597327
E15561CB9161,1708610513371,2024-02-22T16:01:53.371,1.53,0.061474696,-0.5070069,0.85974705
E15561CB9161,1708610513381,2024-02-22T16:01:53.381,1.54,0.061202757,-0.5070157,0.8597612
E15561CB9161,1708610513391,2024-02-22T16:01:53.391,1.55,0.06093898,-0.5070243,0.8597748
E15561CB9161,1708610513401,2024-02-22T16:01:53.401,1.56,0.06068956,-0.5070324,0.85978764
E15561CB9161,1708610513411,2024-02-22T16:01:53.411,1.57,0.060456067,-0.50703984,0.8597998
E15561CB9161,1708610513421,2024-02-22T16:01:53.421,1.58,0.060232278,-0.5070469,0.8598113
E15561CB9161,1708610513431,2024-02-22T16:01:53.431,1.59,0.060002863,-0.5070544,0.859823
E15561CB9161,1708610513441,2024-02-22T16:01:53.441,1.6,0.05977119,-0.5070618,0.85983473
E15561CB9161,1708610513451,2024-02-22T16:01:53.451,1.61,0.059549604,-0.50706893,0.85984594
E15561CB9161,1708610513461,2024-02-22T16:01:53.461,1.62,0.059324827,-0.50707597,0.85985726
E15561CB9161,1708610513471,2024-02-22T16:01:53.471,1.63,0.059112407,-0.5070827,0.8598679
E15561CB9161,1708610513481,2024-02-22T16:01:53.481,1.64,0.058903567,-0.5070892,0.8598785
E15561CB9161,1708610513491,2024-02-22T16:01:53.491,1.65,0.0587151,-0.50709516,0.8598879
E15561CB9161,1708610513501,2024-02-22T16:01:53.501,1.66,0.058536284,-0.5071005,0.8598968
E15561CB9161,1708610513511,2024-02-22T16:01:53.511,1.67,0.058359772,-0.5071059,0.8599056
E15561CB9161,1708610513521,2024-02-22T16:01:53.521,1.68,0.058201127,-0.5071106,0.8599137
E15561CB9161,1708610513531,2024-02-22T16:01:53.531,1.69,0.058027618,-0.50711584,0.85992235
E15561CB9161,1708610513541,2024-02-22T16:01:53.541,1.7,0.057847667,-0.50712144,0.8599312
E15561CB9161,1708610513551,2024-02-22T16:01:53.551,1.71,0.057667438,-0.5071269,0.85994005
E15561CB9161,1708610513561,2024-02-22T16:01:53.561,1.72,0.057492968,-0.5071322,0.8599485
E15561CB9161,1708610513571,2024-02-22T16:01:53.571,1.73,0.05732613,-0.50713694,0.85995686
E15561CB9161,1708610513581,2024-02-22T16:01:53.581,1.74,0.05716625,-0.5071413,0.85996497
E15561CB9161,1708610513591,2024-02-22T16:01:53.591,1.75,0.05701004,-0.50714576,0.8599727
E15561CB9161,1708610513601,2024-02-22T16:01:53.601,1.76,0.056855142,-0.5071502,0.85998034
E15561CB9161,1708610513611,2024-02-22T16:01:53.611,1.77,0.056699034,-0.5071546,0.85998803
E15561CB9161,1708610513621,2024-02-22T16:01:53.621,1.78,0.05654918,-0.50715894,0.85999537
E15561CB9161,1708610513631,2024-02-22T16:01:53.631,1.79,0.0564069,-0.50716287,0.8600024
E15561CB9161,1708610513641,2024-02-22T16:01:53.641,1.8,0.05627457,-0.50716645,0.86000896
E15561CB9161,1708610513651,2024-02-22T16:01:53.651,1.81,0.056148,-0.50716984,0.8600152
E15561CB9161,1708610513661,2024-02-22T16:01:53.661,1.82,0.05601426,-0.50717354,0.86002177
E15561CB9161,1708610513671,2024-02-22T16:01:53.671,1.83,0.055879872,-0.50717735,0.86002827
E15561CB9161,1708610513681,2024-02-22T16:01:53.681,1.84,0.055751942,-0.5071811,0.86003435
E15561CB9161,1708610513691,2024-02-22T16:01:53.691,1.85,0.05563256,-0.50718457,0.86004007
E15561CB9161,1708610513701,2024-02-22T16:01:53.701,1.86,0.055509996,-0.5071879,0.860046
E15561CB9161,1708610513711,2024-02-22T16:01:53.711,1.87,0.05539558,-0.5071912,0.8600515
E15561CB9161,1708610513721,2024-02-22T16:01:53.721,1.88,0.055284478,-0.5071942,0.8600567
E15561CB9161,1708610513731,2024-02-22T16:01:53.731,1.89,0.0551705,-0.50719744,0.8600621
E15561CB9161,1708610513741,2024-02-22T16:01:53.741,1.9,0.055058893,-0.50720066,0.86006737
E15561CB9161,1708610513751,2024-02-22T16:01:53.751,1.91,0.054949436,-0.5072039,0.8600725
E15561CB9161,1708610513761,2024-02-22T16:01:53.761,1.92,0.054844186,-0.5072069,0.86007744
E15561CB9161,1708610513771,2024-02-22T16:01:53.771,1.93,0.054733735,-0.50721014,0.86008257
E15561CB9161,1708610513781,2024-02-22T16:01:53.781,1.94,0.054631207,-0.5072132,0.86008734
E15561CB9161,1708610513791,2024-02-22T16:01:53.791,1.95,0.054523315,-0.50721645,0.8600922
E15561CB9161,1708610513801,2024-02-22T16:01:53.801,1.96,0.05442192,-0.5072195,0.8600969
E15561CB9161,1708610513811,2024-02-22T16:01:53.811,1.97,0.05432493,-0.5072222,0.86010146
E15561CB9161,1708610513821,2024-02-22T16:01:53.821,1.98,0.05423874,-0.50722456,0.8601055
E15561CB9161,1708610513831,2024-02-22T16:01:53.831,1.99,0.054151133,-0.5072268,0.86010975
E15561CB9161,1708610513841,2024-02-22T16:01:53.841,2,0.05405521,-0.5072293,0.86011416
E15561CB9161,1708610513851,2024-02-22T16:01:53.851,2.01,0.053965442,-0.5072315,0.8601185
E15561CB9161,1708610513861,2024-02-22T16:01:53.861,2.02,0.053885885,-0.5072335,0.8601223
E15561CB9161,1708610513871,2024-02-22T16:01:53.871,2.03,0.05380732,-0.5072356,0.860126
E15561CB9161,1708610513881,2024-02-22T16:01:53.881,2.04,0.053727683,-0.50723773,0.8601297
E15561CB9161,1708610513891,2024-02-22T16:01:53.891,2.05,0.053643297,-0.50724,0.86013365
E15561CB9161,1708610513901,2024-02-22T16:01:53.901,2.06,0.05356539,-0.507242,0.86013734
E15561CB9161,1708610513911,2024-02-22T16:01:53.911,2.07,0.053487703,-0.507244,0.86014104
E15561CB9161,1708610513921,2024-02-22T16:01:53.921,2.08,0.053404074,-0.50724614,0.860145
E15561CB9161,1708610513931,2024-02-22T16:01:53.931,2.09,0.053324863,-0.50724834,0.8601486
E15561CB9161,1708610513941,2024-02-22T16:01:53.941,2.1,0.053243868,-0.50725067,0.86015224
E15561CB9161,1708610513951,2024-02-22T16:01:53.951,2.11,0.05316325,-0.5072529,0.86015594
E15561CB9161,1708610513961,2024-02-22T16:01:53.961,2.12,0.053090658,-0.50725484,0.8601593
E15561CB9161,1708610513971,2024-02-22T16:01:53.971,2.13,0.053027283,-0.5072566,0.86016214
E15561CB9161,1708610513981,2024-02-22T16:01:53.981,2.14,0.05295755,-0.5072585,0.86016536
E15561CB9161,1708610513991,2024-02-22T16:01:53.991,2.15,0.052892547,-0.5072602,0.86016834
E15561CB9161,1708610514001,2024-02-22T16:01:54.001,2.16,0.052823003,-0.5072622,0.8601713
E15561CB9161,1708610514011,2024-02-22T16:01:54.011,2.17,0.052748863,-0.50726426,0.86017466
E15561CB9161,1708610514021,2024-02-22T16:01:54.021,2.18,0.052679777,-0.5072661,0.8601778
E15561CB9161,1708610514031,2024-02-22T16:01:54.031,2.19,0.052608903,-0.50726795,0.8601811
E15561CB9161,1708610514041,2024-02-22T16:01:54.041,2.2,0.052539296,-0.5072698,0.86018425
E15561CB9161,1708610514051,2024-02-22T16:01:54.051,2.21,0.052469596,-0.5072718,0.86018735
E15561CB9161,1708610514061,2024-02-22T16:01:54.061,2.22,0.05240102,-0.50727373,0.8601904
E15561CB9161,1708610514071,2024-02-22T16:01:54.071,2.23,0.05233795,-0.5072753,0.8601933
E15561CB9161,1708610514081,2024-02-22T16:01:54.081,2.24,0.052265782,-0.5072771,0.86019665
E15561CB9161,1708610514091,2024-02-22T16:01:54.091,2.25,0.052195057,-0.50727886,0.8601999
E15561CB9161,1708610514101,2024-02-22T16:01:54.101,2.26,0.05213444,-0.50728023,0.8602028
E15561CB9161,1708610514111,2024-02-22T16:01:54.111,2.27,0.052072026,-0.5072817,0.8602057
E15561CB9161,1708610514121,2024-02-22T16:01:54.121,2.28,0.052011006,-0.50728333,0.86020845
E15561CB9161,1708610514131,2024-02-22T16:01:54.131,2.29,0.051948935,-0.50728494,0.86021125
E15561CB9161,1708610514141,2024-02-22T16:01:54.141,2.3,0.051881418,-0.50728667,0.8602142
E15561CB9161,1708610514151,2024-02-22T16:01:54.151,2.31,0.051816903,-0.50728834,0.8602171
E15561CB9161,1708610514161,2024-02-22T16:01:54.161,2.32,0.051756054,-0.50728995,0.86021984
E15561CB9161,1708610514171,2024-02-22T16:01:54.171,2.33,0.051699124,-0.5072915,0.86022234
E15561CB9161,1708610514181,2024-02-22T16:01:54.181,2.34,0.051644888,-0.507293,0.8602247
E15561CB9161,1708610514191,2024-02-22T16:01:54.191,2.35,0.05159122,-0.5072944,0.8602271
E15561CB9161,1708610514201,2024-02-22T16:01:54.201,2.36,0.051533643,-0.50729585,0.86022973
E15561CB9161,1708610514211,2024-02-22T16:01:54.211,2.37,0.051471334,-0.5072975,0.8602325
E15561CB9161,1708610514221,2024-02-22T16:01:54.221,2.38,0.051408045,-0.5072992,0.8602353
E15561CB9161,1708610514231,2024-02-22T16:01:54.231,2.39,0.051352598,-0.5073007,0.8602377
E15561CB9161,1708610514241,2024-02-22T16:01:54.241,2.4,0.051303633,-0.50730187,0.8602399
E15561CB9161,1708610514251,2024-02-22T16:01:54.251,2.41,0.051251635,-0.5073032,0.86024225
E15561CB9161,1708610514261,2024-02-22T16:01:54.261,2.42,0.051194873,-0.50730455,0.8602448
E15561CB9161,1708610514271,2024-02-22T16:01:54.271,2.43,0.05113545,-0.507306,0.8602475
E15561CB9161,1708610514281,2024-02-22T16:01:54.281,2.44,0.051078256,-0.5073074,0.86025006
E15561CB9161,1708610514291,2024-02-22T16:01:54.291,2.45,0.051022105,-0.5073087,0.8602526
E15561CB9161,1708610514301,2024-02-22T16:01:54.301,2.46,0.050964344,-0.5073101,0.86025524
E15561CB9161,1708610514311,2024-02-22T16:01:54.311,2.47,0.050911453,-0.50731134,0.8602576
E15561CB9161,1708610514321,2024-02-22T16:01:54.321,2.48,0.050862465,-0.5073125,0.86025983
E15561CB9161,1708610514331,2024-02-22T16:01:54.331,2.49,0.050813515,-0.5073138,0.860262
E15561CB9161,1708610514341,2024-02-22T16:01:54.341,2.5,0.0507678,-0.507315,0.860264
E15561CB9161,1708610514351,2024-02-22T16:01:54.351,2.51,0.050723776,-0.507316,0.860266
E15561CB9161,1708610514361,2024-02-22T16:01:54.361,2.52,0.050680015,-0.5073171,0.8602679
E15561CB9161,1708610514371,2024-02-22T16:01:54.371,2.53,0.050635256,-0.50731826,0.86026984
E15561CB9161,1708610514381,2024-02-22T16:01:54.381,2.54,0.050591882,-0.5073193,0.8602718
E15561CB9161,1708610514391,2024-02-22T16:01:54.391,2.55,0.05055124,-0.5073202,0.86027366
E15561CB9161,1708610514401,2024-02-22T16:01:54.401,2.56,0.050507322,-0.5073212,0.8602757
E15561CB9161,1708610514411,2024-02-22T16:01:54.411,2.57,0.050464634,-0.50732225,0.86027753
E15561CB9161,1708610514421,2024-02-22T16:01:54.421,2.58,0.050420247,-0.5073234,0.8602795
E15561CB9161,1708610514431,2024-02-22T16:01:54.431,2.59,0.050373632,-0.5073246,0.8602815
E15561CB9161,1708610514441,2024-02-22T16:01:54.441,2.6,0.050330836,-0.5073257,0.8602834
E15561CB9161,1708610514451,2024-02-22T16:01:54.451,2.61,0.05029167,-0.5073267,0.86028504
E15561CB9161,1708610514461,2024-02-22T16:01:54.461,2.62,0.050254963,-0.50732774,0.8602866
E15561CB9161,1708610514471,2024-02-22T16:01:54.471,2.63,0.050216097,-0.50732875,0.86028826
E15561CB9161,1708610514481,2024-02-22T16:01:54.481,2.64,0.050177667,-0.5073297,0.86028993
E15561CB9161,1708610514491,2024-02-22T16:01:54.491,2.65,0.050134785,-0.5073308,0.8602918
E15561CB9161,1708610514501,2024-02-22T16:01:54.501,2.66,0.050094336,-0.5073318,0.8602935
E15561CB9161,1708610514511,2024-02-22T16:01:54.511,2.67,0.050052177,-0.5073329,0.8602953
E15561CB9161,1708610514521,2024-02-22T16:01:54.521,2.68,0.050010003,-0.507334,0.8602971
E15561CB9161,1708610514531,2024-02-22T16:01:54.531,2.69,0.04996925,-0.5073351,0.86029893
