Device,MAC,Timestamp,Time(03:00),Elapsed(s),W(number),X(number),Y (number),Z (number)
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358456,None,None,0.00638791360,0.00204599320,0.00442049200
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358456,None,None,0.00651121687,0.00189802921,0.00443282015
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358456,None,None,0.00663452015,0.00175006522,0.00444514800
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358456,None,None,0.00675782342,0.00160210123,0.00445747585
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358457,None,None,0.00688112669,0.00145413724,0.00446980369
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358457,None,None,0.00700442996,0.00130617325,0.00448213154
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358457,None,None,0.00712773324,0.00115820926,0.00449445939
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358458,None,None,0.00725103651,0.00101024527,0.00450678724
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358458,None,None,0.00737433978,0.00086228128,0.00451911509
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358458,None,None,0.00749764305,0.00071431729,0.00453144294
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358459,None,None,0.00759012048,0.00059224700,0.00453822275
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358459,None,None,0.00740516530,0.00070321998,0.00449507000
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358459,None,None,0.00722021012,0.00081419296,0.00445191785
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358459,None,None,0.00703525494,0.00092516594,0.00440876539
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358459,None,None,0.00685029975,0.00103613892,0.00436561294
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358460,None,None,0.00666534457,0.00114711190,0.00432246048
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358460,None,None,0.00648038939,0.00125808488,0.00427930803
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358460,None,None,0.00629543421,0.00136905786,0.00423615557
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358460,None,None,0.00611047903,0.00148003084,0.00419300312
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358460,None,None,0.00592552385,0.00159100382,0.00414985066
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358461,None,None,0.00572700537,0.00161443144,0.00408450216
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358461,None,None,0.00547423375,0.00128767762,0.00393036944
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358461,None,None,0.00522146212,0.00096092380,0.00377623672
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358461,None,None,0.00496869050,0.00063416998,0.00362210401
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358461,None,None,0.00471591887,0.00030741616,0.00346797129
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358462,None,None,0.00446314724,-0.00001933765,0.00331383857
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358462,None,None,0.00421037562,-0.00034609147,0.00315970585
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358462,None,None,0.00395760399,-0.00067284529,0.00300557314
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358462,None,None,0.00370483236,-0.00099959911,0.00285144042
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358462,None,None,0.00345206074,-0.00132635293,0.00269730770
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358463,None,None,0.00322703225,-0.00162166441,0.00261160791
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358463,None,None,0.00306673777,-0.00184361045,0.00268558493
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358464,None,None,0.00290644328,-0.00206555649,0.00275956195
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358465,None,None,0.00274614880,-0.00228750253,0.00283353897
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358465,None,None,0.00258585432,-0.00250944857,0.00290751599
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358466,None,None,0.00242555983,-0.00273139461,0.00298149301
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358466,None,None,0.00226526535,-0.00295334065,0.00305547003
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358467,None,None,0.00210497086,-0.00317528669,0.00312944705
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358468,None,None,0.00194467638,-0.00339723274,0.00320342407
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358468,None,None,0.00178438189,-0.00361917878,0.00327740109
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358469,None,None,0.00168327307,-0.00374494821,0.00339083907
eE2:5A:D0:3D:01:94,E25AD03D0194,1714117358470,None,None,0.00167094275,-0.00372645272,0.00356346851
